image_fn,image_ts,gems_plant_id,lat,lon,capacity,generation,capacity_factor,temperature,daily_max_temp,daily_min_temp,daily_avg_temp,wind_speed,wind_direction,wind_gust,precipitation,daily_total_snow,humidity,visibility,cloud_cover_weather,dew_point
1021366_COPERNICUS-S2-20200921T103031_20200921T103107_T32UPF.npy,2020-09-21 10:35:48.017000+00:00,1021366,54.142799,12.132865,553,511.15,0.92,19,20,12,17,5,124,6,0,0,50,10,44,9
1017671_COPERNICUS-S2-20180528T104021_20180528T104613_T32ULC.npy,2018-05-28 10:46:13.410000+00:00,1017671,51.636678,7.620603,780,0,0,29,29,18,26,9,40,10,0,0,43,10,16,15
1017671_COPERNICUS-S2-20180727T104021_20180727T104023_T32UMC.npy,2018-07-27 10:40:23.460000+00:00,1017671,51.636678,7.620603,780,0,0,33,34,25,31,12,80,14,0,0,28,10,3,12
1017452_COPERNICUS-S2-20200407T104021_20200407T104541_T32ULB.npy,2020-04-07 10:46:47.234000+00:00,1017452,50.974621,6.987969,864,275.41,0.32,17,20,11,16,4,178,5,0,0,54,10,40,7
1021366_COPERNICUS-S2-20190402T102029_20190402T102026_T32UPF.npy,2019-04-02 10:25:48+00:00,1021366,54.142799,12.132865,553,0,0,9,12,2,8,27,135,36,0,0,58,10,2,1
1021366_COPERNICUS-S2-20160611T102026_20160611T154409_T32UPF.npy,2016-06-11 10:20:26.463000+00:00,1021366,54.142799,12.132865,553,503.05,0.91,17,17,9,16,15,32,18,0,0,50,10,3,6
1025784_COPERNICUS-S2-20200323T103639_20200323T104515_T32UMD.npy,2020-03-23 10:46:14.827000+00:00,1025784,52.381609,8.998612,911,0,0,4,7,-2,3,19,112,23,0,0,37,10,6,-9
1009806_COPERNICUS-S2-20210125T105331_20210125T105443_T31UFT.npy,2021-01-25 10:56:37.962000+00:00,1009806,51.684976,4.580425,788.2,392.78,0.5,3,5,1,2,8,284,11,0,0.3,75,10,21,-1
1009806_COPERNICUS-S2-20200331T105021_20200331T105124_T31UFT.npy,2020-03-31 10:56:33.347000+00:00,1009806,51.684976,4.580425,788.2,0.0502512563,0,6,9,0,6,15,56,18,0,0,42,10,0,-6
1021366_COPERNICUS-S2-20160611T102032_20160611T102026_T33UUA.npy,2016-06-11 10:20:26+00:00,1021366,54.142799,12.132865,553,503.05,0.91,17,17,9,16,15,32,18,0,0,50,10,3,6
1017671_COPERNICUS-S2-20160326T103032_20160326T103406_T32ULC.npy,2016-03-26 10:34:06.538000+00:00,1017671,51.636678,7.620603,780,0,0,12,14,5,10,25,185,30,0,0,65,10,14,6
1021312_COPERNICUS-S2-20190224T103019_20190224T103021_T32UND.npy,2019-02-24 10:36:14+00:00,1021312,52.315,10.094,752,149.5,0.2,10,13,3,9,5,233,7,0,0,30,10,16,-7
1026316_COPERNICUS-S2-20210302T093031_20210302T093342_T34TEL.npy,2021-03-02 09:39:06.461000+00:00,1026316,40.812251,21.602701,330,0,0,5,6,-1,4,8,21,10,0,0,51,10,1,-4
1017452_COPERNICUS-S2-20161114T104312_20161114T104309_T32ULB.npy,2016-11-14 10:43:09.460000+00:00,1017452,50.974621,6.987969,864,711.51,0.82,4,4,-2,2,12,157,16,0,0,53,10,72,-4
1026316_COPERNICUS-S2-20181220T092401_20181220T092402_T34TEL.npy,2018-12-20 09:29:02.030000+00:00,1026316,40.812251,21.602701,330,266,0.81,3,4,-1,1,6,185,8,0,0,75,10,8,-1
1017452_COPERNICUS-S2-20161204T104422_20161204T143433_T31UGS.npy,2016-12-04 10:45:38.833000+00:00,1017452,50.974621,6.987969,864,697.98,0.81,2,4,-2,0,13,110,21,0,0,44,10,4,-8
1016599_COPERNICUS-S2-20170710T105029_20170710T105403_T31UFT.npy,2017-07-10 10:54:03.930000+00:00,1016599,51.71,4.844,645,575.8,0.89,25,25,16,21,15,261,17,0,0,46,10,59,13
27965_COPERNICUS-S2-20190121T164611_20190121T164609_T16TEM.npy,2019-01-21 16:51:48.310000+00:00,27965,41.7208,-86.9086,540,335,0.62,-15,-12,-17,-14,5,141,18,0,0.6,78,10,24,-18
1017452_COPERNICUS-S2-20201205T103419_20201205T103418_T32ULB.npy,2020-12-05 10:36:50.959000+00:00,1017452,50.974621,6.987969,864,459.13,0.53,5,5,3,5,8,149,11,0,0,79,10,91,1
1009806_COPERNICUS-S2-20180421T105031_20180421T105629_T31UFT.npy,2018-04-21 10:56:29.230000+00:00,1009806,51.684976,4.580425,788.2,0,0,22,23,13,19,9,58,11,0,0,45,10,9,9
1019815_COPERNICUS-S2-20190417T102031_20190417T102431_T32UQU.npy,2019-04-17 10:27:25+00:00,1019815,48.455287,11.799544,524,0,0,15,16,6,12,15,91,17,0,0,45,10,8,3
1017671_COPERNICUS-S2-20180806T104021_20180806T104340_T32UMC.npy,2018-08-06 10:43:40.890000+00:00,1017671,51.636678,7.620603,780,712.128957529,0.91,34,35,18,30,4,183,4,0,0,27,10,0,12
1017671_COPERNICUS-S2-20201105T103229_20201105T103223_T32UMC.npy,2020-11-05 10:36:36.344000+00:00,1017671,51.636678,7.620603,780,149.4749034749,0.19,9,12,6,9,4,266,5,0,0,72,10,13,4
1021366_COPERNICUS-S2-20190425T103029_20190425T103029_T33UUA.npy,2019-04-25 10:35:45+00:00,1021366,54.142799,12.132865,553,0,0,18,20,11,16,10,220,17,0,0,58,10,5,10
1019815_COPERNICUS-S2-20200403T100549_20200403T100808_T32UPU.npy,2020-04-03 10:17:27.293000+00:00,1019815,48.455287,11.799544,524,0,0,7,9,1,6,15,280,18,0,0,62,10,72,1
1025784_COPERNICUS-S2-20180214T103131_20180214T103125_T32UMD.npy,2018-02-14 10:31:25.460000+00:00,1025784,52.381609,8.998612,911,0,0,2,3,-2,1,15,151,21,0,0,52,10,0,-6
1016599_COPERNICUS-S2-20200924T104031_20200924T104447_T31UFT.npy,2020-09-24 10:46:45.630000+00:00,1016599,51.71,4.844,645,414.23,0.64,16,17,11,14,29,206,35,0,0,56,10,60,7
1026328_COPERNICUS-S2-20200111T091341_20200111T091335_T35TLF.npy,2020-01-11 09:18:57.716000+00:00,1026328,41.0645,25.4895,500,61.2,0.12,8,10,2,6,3,145,3,0,0,50,10,17,-2
1014414_COPERNICUS-S2-20160508T104027_20160508T163213_T31UES.npy,2016-05-08 10:40:27.456000+00:00,1014414,50.802394,4.301932,553,0,0,24,25,15,21,19,113,22,0,0,42,10,7,11
27965_COPERNICUS-S2-20200922T164021_20200922T164352_T16TEM.npy,2020-09-22 16:51:56.903000+00:00,27965,41.7208,-86.9086,540,333,0.62,17,22,12,18,14,218,19,0,0,72,10,12,12
1026328_COPERNICUS-S2-20180205T091139_20180205T091421_T35TLF.npy,2018-02-05 09:14:21.200000+00:00,1026328,41.0645,25.4895,500,0,0,11,11,6,9,10,84,12,0,0,59,10,32,3
27965_COPERNICUS-S2-20200303T163151_20200303T163717_T16TDM.npy,2020-03-03 16:41:56.573000+00:00,27965,41.7208,-86.9086,540,329,0.61,3,6,1,4,19,219,29,0,0,77,9,38,-1
1026316_COPERNICUS-S2-20171011T092019_20171011T092119_T34TEL.npy,2017-10-11 09:21:19.400000+00:00,1026316,40.812251,21.602701,330,286,0.87,17,17,9,14,7,129,8,0,0,41,10,15,4
1014414_COPERNICUS-S2-20201106T105241_20201106T105446_T31UES.npy,2020-11-06 10:57:00.294000+00:00,1014414,50.802394,4.301932,553,303.04,0.55,8,11,4,8,15,95,22,0,0,54,10,0,-1
1009806_COPERNICUS-S2-20190824T105031_20190824T105344_T31UFT.npy,2019-08-24 10:56:39.288000+00:00,1009806,51.684976,4.580425,788.2,0.040201005,0,29,29,18,26,10,103,12,0,0,40,10,0,14
1014675_COPERNICUS-S2-20181217T105441_20181217T105437_T31UER.npy,2018-12-17 10:57:01.520000+00:00,1014675,50.297213,3.314945,605,556,0.92,6,7,3,5,14,225,23,0,0,89,10,35,4
1016599_COPERNICUS-S2-20170526T105031_20170526T105518_T31UFT.npy,2017-05-26 10:55:18.080000+00:00,1016599,51.71,4.844,645,536.13,0.83,23,25,14,21,17,101,19,0,0,59,10,0,15
1021312_COPERNICUS-S2-20190601T102029_20190601T102031_T32UND.npy,2019-06-01 10:26:26+00:00,1021312,52.315,10.094,752,0,0,24,25,14,22,15,262,18,0,0,60,10,11,15
1016434_COPERNICUS-S2-20190726T102031_20190726T102654_T32UNV.npy,2019-07-26 10:27:21.176000+00:00,1016434,49.175277,9.207428,778,0,0,34,34,20,28,6,342,7,0.2,0,44,10,10,20
1021366_COPERNICUS-S2-20190922T103019_20190922T103021_T32UPF.npy,2019-09-22 10:35:42.514000+00:00,1021366,54.142799,12.132865,553,0,0,21,21,11,17,14,136,19,0,0,55,10,0,11
1021366_COPERNICUS-S2-20191019T102029_20191019T102031_T33UUA.npy,2019-10-19 10:25:43.333000+00:00,1021366,54.142799,12.132865,553,0,0,15,15,9,13,20,176,29,0,0,69,10,50,9
1017452_COPERNICUS-S2-20170331T103021_20170331T103340_T32ULB.npy,2017-03-31 10:33:40.500000+00:00,1017452,50.974621,6.987969,864,150.83,0.17,19,20,11,17,17,179,21,0,0,60,10,10,11
1016434_COPERNICUS-S2-20200115T103401_20200115T103417_T32UNV.npy,2020-01-15 10:37:06.716000+00:00,1016434,49.175277,9.207428,778,0,0,8,9,4,7,7,194,12,0,0,59,10,49,0
1019815_COPERNICUS-S2-20160310T101012_20160310T101207_T32UPU.npy,2016-03-10 10:12:07.299000+00:00,1019815,48.455287,11.799544,524,434.6,0.83,7,8,-1,4,6,139,7,0,0,64,10,5,0
1023682_COPERNICUS-S2-20200818T090601_20200818T090654_T35TMG.npy,2020-08-18 09:18:50.723000+00:00,1023682,42.254053,26.134007,1593,366,0.23,29,31,15,25,8,83,9,0,0,27,10,3,8
1021366_COPERNICUS-S2-20190407T102021_20190407T102458_T32UPF.npy,2019-04-07 10:25:47+00:00,1021366,54.142799,12.132865,553,267.63,0.48,16,16,8,13,9,77,14,0,0,55,10,5,6
1021312_COPERNICUS-S2-20181118T102311_20181118T102312_T32UND.npy,2018-11-18 10:26:11.800000+00:00,1021312,52.315,10.094,752,688.25,0.92,4,5,-1,3,11,60,14,0,0,44,10,8,-7
1021366_COPERNICUS-S2-20190407T102021_20190407T102458_T33UUA.npy,2019-04-07 10:25:43+00:00,1021366,54.142799,12.132865,553,267.63,0.48,16,16,8,13,9,77,14,0,0,55,10,5,6
1019815_COPERNICUS-S2-20200418T101031_20200418T101517_T32UPU.npy,2020-04-18 10:17:30.437000+00:00,1019815,48.455287,11.799544,524,0,0,18,20,11,17,3,211,4,0.3,0,67,10,84,12
1026328_COPERNICUS-S2-20200813T090559_20200813T091429_T35TLF.npy,2020-08-13 09:19:06.837000+00:00,1026328,41.0645,25.4895,500,136.29,0.27,32,32,19,28,6,125,6,0,0,33,10,24,14
1017452_COPERNICUS-S2-20190624T103029_20190624T103030_T31UGS.npy,2019-06-24 10:37:01+00:00,1017452,50.974621,6.987969,864,235,0.27,31,31,21,28,18,134,21,0,0,38,10,7,15
1029635_COPERNICUS-S2-20191013T105031_20191013T105439_T31UFS.npy,2019-10-13 10:56:54.443000+00:00,1029635,50.603405,5.49133,465,0,0,22,22,15,19,27,188,39,0.1,0,63,9,19,15
1017671_COPERNICUS-S2-20201118T104329_20201118T104329_T32UMC.npy,2020-11-18 10:46:31.473000+00:00,1017671,51.636678,7.620603,780,0,0,12,13,9,11,14,193,18,0,0,74,10,3,7
1017671_COPERNICUS-S2-20160607T104032_20160607T104026_T32ULC.npy,2016-06-07 10:40:26+00:00,1017671,51.636678,7.620603,780,712.3397683398,0.91,27,27,14,24,6,42,7,0.1,0,51,10,13,16
1019815_COPERNICUS-S2-20180419T101031_20180419T101457_T32UPU.npy,2018-04-19 10:14:57.040000+00:00,1019815,48.455287,11.799544,524,0,0,21,22,9,17,17,83,19,0,0,48,10,10,10
1016434_COPERNICUS-S2-20170818T103021_20170818T103421_T32UNV.npy,2017-08-18 10:34:21.570000+00:00,1016434,49.175277,9.207428,778,0,0,29,29,15,23,9,232,11,0,0,48,10,46,17
1021312_COPERNICUS-S2-20190629T103031_20190629T103537_T32UND.npy,2019-06-29 10:36:20+00:00,1021312,52.315,10.094,752,0,0,28,29,16,26,7,151,8,0,0,46,10,0,15
1019815_COPERNICUS-S2-20190517T102031_20190517T102508_T32UQU.npy,2019-05-17 10:27:26+00:00,1019815,48.455287,11.799544,524,0,0,17,18,4,14,16,90,18,0,0,61,10,4,10
1026316_COPERNICUS-S2-20161203T093352_20161203T093418_T34TEL.npy,2016-12-03 09:34:18.930000+00:00,1026316,40.812251,21.602701,330,301,0.91,4,4,-2,1,5,56,7,0,0,71,10,13,-1
1021312_COPERNICUS-S2-20170904T102021_20170904T102511_T32UNC.npy,2017-09-04 10:25:11.080000+00:00,1021312,52.315,10.094,752,252.85,0.34,21,21,12,18,8,267,9,0,0,44,10,23,8
1017452_COPERNICUS-S2-20160528T104248_20160528T155956_T32ULB.npy,2016-05-28 10:42:48.160000+00:00,1017452,50.974621,6.987969,864,104.15,0.12,15,20,13,16,5,64,10,0,0,88,10,27,14
1017452_COPERNICUS-S2-20210226T103909_20210226T103910_T32ULB.npy,2021-02-26 10:46:48.515000+00:00,1017452,50.974621,6.987969,864,657.73,0.76,10,12,8,10,12,51,15,0,0,66,6,77,4
1017671_COPERNICUS-S2-20190602T104031_20190602T104459_T32ULC.npy,2019-06-02 10:46:38+00:00,1017671,51.636678,7.620603,780,0,0,30,31,18,27,17,192,19,0,0,36,10,13,13
27965_COPERNICUS-S2-20180918T163929_20180918T164455_T16TEM.npy,2018-09-18 16:44:55.160000+00:00,27965,41.7208,-86.9086,540,421,0.78,23,24,18,21,17,337,22,0,0,81,10,17,19
1021312_COPERNICUS-S2-20210414T102559_20210414T103537_T32UND.npy,2021-04-14 10:36:11.905000+00:00,1021312,52.315,10.094,752,0,0,8,9,0,6,12,325,14,0.1,0,52,10,62,-2
1026316_COPERNICUS-S2-20190713T092039_20190713T092728_T34TEL.npy,2019-07-13 09:29:19+00:00,1026316,40.812251,21.602701,330,0,0,23,24,14,21,8,225,10,0,0,39,10,37,9
1009806_COPERNICUS-S2-20160401T105022_20160401T105024_T31UFT.npy,2016-04-01 10:50:24.460000+00:00,1009806,51.684976,4.580425,788.2,30.0316582915,0.04,10,13,3,9,4,127,5,0,0,54,10,62,1
1021312_COPERNICUS-S2-20160902T103022_20160902T103228_T32UNC.npy,2016-09-02 10:32:28.730000+00:00,1021312,52.315,10.094,752,0,0,24,25,13,21,10,242,12,0,0,45,10,8,11
1021312_COPERNICUS-S2-20180808T103019_20180808T103448_T32UNC.npy,2018-08-08 10:34:48.040000+00:00,1021312,52.315,10.094,752,489.75,0.65,31,31,22,28,19,247,22,1.2,0,42,7,32,16
13361_COPERNICUS-S2-20160616T161352_20160616T162233_T17SMD.npy,2016-06-16 16:22:33.200000+00:00,13361,38.9794,-81.9344,1300,1335,1.03,28,28,18,25,10,221,12,0.1,0,57,10,88,18
1021312_COPERNICUS-S2-20160512T102032_20160512T102029_T32UNC.npy,2016-05-12 10:20:29+00:00,1021312,52.315,10.094,752,0,0,21,21,12,19,23,76,26,0,0,58,10,20,13
27965_COPERNICUS-S2-20180727T162829_20180727T163843_T16TDM.npy,2018-07-27 16:38:43.780000+00:00,27965,41.7208,-86.9086,540,0,0,21,22,17,20,17,300,20,0.1,0,75,9,19,16
1021366_COPERNICUS-S2-20190626T102031_20190626T102028_T32UPF.npy,2019-06-26 10:25:50+00:00,1021366,54.142799,12.132865,553,420.58,0.76,27,27,17,24,22,277,33,0,0,71,10,4,22
1021366_COPERNICUS-S2-20181103T102159_20181103T102338_T33UUA.npy,2018-11-03 10:23:38.870000+00:00,1021366,54.142799,12.132865,553,0,0,10,10,5,7,10,228,13,0,0,63,10,9,3
1025784_COPERNICUS-S2-20180408T104021_20180408T104539_T32UMD.npy,2018-04-08 10:45:39.940000+00:00,1025784,52.381609,8.998612,911,0,0,21,23,10,18,6,142,7,0,0,46,10,11,10
1023682_COPERNICUS-S2-20190322T090649_20190322T090715_T35TMG.npy,2019-03-22 09:18:44+00:00,1023682,42.254053,26.134007,1593,166,0.1,14,15,5,12,9,105,10,0,0,42,10,25,2
1014675_COPERNICUS-S2-20170215T105121_20170215T105607_T31UER.npy,2017-02-15 10:56:07.471000+00:00,1014675,50.297213,3.314945,605,435,0.72,10,13,5,9,17,172,25,0,0,79,10,25,7
1029894_COPERNICUS-S2-20180410T103019_20180410T103019_T32UND.npy,2018-04-10 10:30:19.460000+00:00,1029894,52.420278,9.647508,300,164.75,0.55,21,21,12,18,15,75,17,0,0,56,10,4,12
27965_COPERNICUS-S2-20190428T162901_20190428T163646_T16TEM.npy,2019-04-28 16:41:59+00:00,27965,41.7208,-86.9086,540,0,0,5,8,1,5,11,37,17,0,0,77,10,4,1
1017671_COPERNICUS-S2-20190515T103029_20190515T103030_T32UMC.npy,2019-05-15 10:36:42+00:00,1017671,51.636678,7.620603,780,0,0,14,15,8,12,21,55,24,0,0,39,10,5,1
1025784_COPERNICUS-S2-20190224T103019_20190224T103021_T32UMD.npy,2019-02-24 10:36:18+00:00,1025784,52.381609,8.998612,911,187.4,0.21,10,14,3,9,3,183,5,0,0,32,10,18,-6
1019815_COPERNICUS-S2-20200627T101031_20200627T101243_T32UQU.npy,2020-06-27 10:17:32.374000+00:00,1019815,48.455287,11.799544,524,110.45,0.21,26,26,16,23,15,252,17,0,0,60,10,11,17
1021312_COPERNICUS-S2-20200921T103031_20200921T103107_T32UNC.npy,2020-09-21 10:36:35.141000+00:00,1021312,52.315,10.094,752,518.25,0.69,22,24,12,19,9,90,11,0,0,50,10,0,11
27965_COPERNICUS-S2-20160615T164322_20160615T164320_T16TEM.npy,2016-06-15 16:43:20.460000+00:00,27965,41.7208,-86.9086,540,0,0,19,22,18,19,22,219,38,0,0,90,10,47,17
1019815_COPERNICUS-S2-20190628T101039_20190628T101033_T32UPU.npy,2019-06-28 10:17:38+00:00,1019815,48.455287,11.799544,524,0,0,26,28,16,24,9,350,10,0,0,50,10,0,15
1026316_COPERNICUS-S2-20190921T092029_20190921T092555_T34TEL.npy,2019-09-21 09:29:09.979000+00:00,1026316,40.812251,21.602701,330,156,0.47,17,17,8,13,5,119,6,0,0,36,10,8,2
1017452_COPERNICUS-S2-20190614T103029_20190614T103623_T31UGS.npy,2019-06-14 10:37:01+00:00,1017452,50.974621,6.987969,864,667.68,0.77,27,27,15,24,15,203,17,0,0,34,10,17,10
1017671_COPERNICUS-S2-20190329T104029_20190329T104024_T32ULC.npy,2019-03-29 10:46:37+00:00,1017671,51.636678,7.620603,780,0,0,19,21,8,17,3,258,3,0,0,49,10,0,8
1017452_COPERNICUS-S2-20190321T103021_20190321T103244_T31UGS.npy,2019-03-21 10:36:51+00:00,1017452,50.974621,6.987969,864,508.71,0.59,15,18,7,13,4,164,5,0,0,45,10,9,3
1016599_COPERNICUS-S2-20171018T105029_20171018T105026_T31UFT.npy,2017-10-18 10:50:26.460000+00:00,1016599,51.71,4.844,645,0,0,21,21,12,17,6,195,7,0,0,63,10,2,14
1016599_COPERNICUS-S2-20170506T105031_20170506T105029_T31UFT.npy,2017-05-06 10:50:29.460000+00:00,1016599,51.71,4.844,645,623.63,0.97,18,18,6,14,20,77,23,0,0,63,10,19,10
27965_COPERNICUS-S2-20201022T164341_20201022T165140_T16TEM.npy,2020-10-22 16:51:57.091000+00:00,27965,41.7208,-86.9086,540,385,0.71,12,21,5,14,19,100,27,0.7,0,93,9,99,10
1023682_COPERNICUS-S2-20180819T090551_20180819T091559_T35TMG.npy,2018-08-19 09:15:59.570000+00:00,1023682,42.254053,26.134007,1593,719,0.45,33,33,21,30,18,56,21,0,0,23,10,70,9
1014675_COPERNICUS-S2-20170307T105021_20170307T105019_T31UER.npy,2017-03-07 10:50:19.462000+00:00,1014675,50.297213,3.314945,605,585,0.97,8,9,2,7,12,284,15,0,0,75,10,55,4
1066825_COPERNICUS-S2-20200810T103629_20200810T103640_T32ULC.npy,2020-08-10 10:46:39.165000+00:00,1066825,51.614,7.462,800,0,0,33,33,23,30,10,92,12,0,0,38,10,26,16
1016434_COPERNICUS-S2-20171014T102021_20171014T102235_T32UNV.npy,2017-10-14 10:22:35.950000+00:00,1016434,49.175277,9.207428,778,0,0,22,23,11,18,2,164,2,0,0,54,10,3,12
1016434_COPERNICUS-S2-20160902T103022_20160902T155155_T32UNV.npy,2016-09-02 10:32:28.732000+00:00,1016434,49.175277,9.207428,778,0,0,25,26,13,22,8,266,9,0,0,51,10,3,14
1016434_COPERNICUS-S2-20180224T103021_20180224T103018_T32UNV.npy,2018-02-24 10:30:18.460000+00:00,1016434,49.175277,9.207428,778,0,0,2,3,-4,0,23,72,27,0,0,35,10,13,-12
27965_COPERNICUS-S2-20201108T163511_20201108T164126_T16TDM.npy,2020-11-08 16:42:05+00:00,27965,41.7208,-86.9086,540,331,0.61,15,19,11,16,19,175,34,0,0,74,10,60,10
1016599_COPERNICUS-S2-20210427T103619_20210427T103618_T31UFT.npy,2021-04-27 10:46:35.559000+00:00,1016599,51.71,4.844,645,375.95,0.58,13,14,4,11,13,70,14,0,0,46,10,10,2
1025784_COPERNICUS-S2-20201218T104349_20201218T104343_T32UMD.npy,2020-12-18 10:46:12.505000+00:00,1025784,52.381609,8.998612,911,0,0,6,7,5,6,16,178,26,0,0,83,10,44,4
1066825_COPERNICUS-S2-20190321T103021_20190321T103244_T32ULC.npy,2019-03-21 10:36:36+00:00,1066825,51.614,7.462,800,335.68,0.42,15,17,6,13,7,237,9,0,0,55,10,11,6
1014414_COPERNICUS-S2-20160312T105037_20160312T181201_T31UES.npy,2016-03-12 10:50:37.460000+00:00,1014414,50.802394,4.301932,553,0,0,9,10,1,7,10,54,11,0,0,66,10,8,2
1009806_COPERNICUS-S2-20190411T105029_20190411T105100_T31UFT.npy,2019-04-11 10:56:41+00:00,1009806,51.684976,4.580425,788.2,0,0,9,10,3,8,16,44,19,0,0,46,10,3,-2
1025784_COPERNICUS-S2-20190227T104019_20190227T104021_T32UMD.npy,2019-02-27 10:46:15+00:00,1025784,52.381609,8.998612,911,0,0,14,17,7,12,8,210,11,0,0,40,10,3,0
1029635_COPERNICUS-S2-20201121T105349_20201121T105442_T31UFS.npy,2020-11-21 10:56:52.048000+00:00,1029635,50.603405,5.49133,465,0,0,5,7,1,5,22,208,32,0,0,72,10,58,1
1009806_COPERNICUS-S2-20160508T104027_20160508T163213_T31UFT.npy,2016-05-08 10:40:27.456000+00:00,1009806,51.684976,4.580425,788.2,16.2346733668,0.02,25,25,15,22,24,111,28,0,0,39,10,6,10
1016434_COPERNICUS-S2-20210325T102639_20210325T103152_T32UNV.npy,2021-03-25 10:37:11.529000+00:00,1016434,49.175277,9.207428,778,211.95,0.27,11,13,4,10,7,236,9,0,0,63,10,7,4
1026328_COPERNICUS-S2-20200410T090551_20200410T090900_T35TLF.npy,2020-04-10 09:19:01.585000+00:00,1026328,41.0645,25.4895,500,63.58,0.13,17,20,8,16,11,13,13,0,0,49,10,2,6
1021366_COPERNICUS-S2-20170709T103021_20170709T103159_T32UPF.npy,2017-07-09 10:31:59.870000+00:00,1021366,54.142799,12.132865,553,494,0.89,19,19,11,17,7,329,8,0,0,58,10,5,10
1025784_COPERNICUS-S2-20201105T103229_20201105T103223_T32UMD.npy,2020-11-05 10:36:22.113000+00:00,1025784,52.381609,8.998612,911,0,0,8,9,4,7,11,244,15,0,0,82,9,30,5
1016599_COPERNICUS-S2-20190826T104029_20190826T104232_T31UFT.npy,2019-08-26 10:46:44.873000+00:00,1016599,51.71,4.844,645,557.08,0.86,30,31,19,27,9,64,10,0,0,48,10,9,18
1010623_COPERNICUS-S2-20180604T103021_20180604T103550_T32UMV.npy,2018-06-04 10:35:50.770000+00:00,1010623,49.013306,8.305416,1462,1299.11,0.89,28,28,18,25,9,53,11,0,0,48,10,11,16
1017452_COPERNICUS-S2-20201205T103419_20201205T103418_T31UGS.npy,2020-12-05 10:36:52.292000+00:00,1017452,50.974621,6.987969,864,459.13,0.53,5,5,3,5,8,149,11,0,0,79,10,91,1
1017671_COPERNICUS-S2-20160326T103406_20160326T160551_T32ULC.npy,2016-03-26 10:34:06.538000+00:00,1017671,51.636678,7.620603,780,0,0,12,14,5,10,25,185,30,0,0,65,10,14,6
1017671_COPERNICUS-S2-20190418T104029_20190418T104115_T32ULC.npy,2019-04-18 10:46:41+00:00,1017671,51.636678,7.620603,780,0,0,20,21,12,18,22,94,25,0,0,37,10,15,5
1066825_COPERNICUS-S2-20160326T103406_20160326T160551_T32ULC.npy,2016-03-26 10:34:06.538000+00:00,1066825,51.614,7.462,800,0,0,12,14,5,10,25,185,30,0,0,65,10,14,6
1009806_COPERNICUS-S2-20181117T105321_20181117T105429_T31UFT.npy,2018-11-17 10:56:31.260000+00:00,1009806,51.684976,4.580425,788.2,0,0,7,8,4,6,18,100,25,0,0,63,10,1,1
1026316_COPERNICUS-S2-20170825T093029_20170825T093630_T34TEL.npy,2017-08-25 09:36:30.230000+00:00,1026316,40.812251,21.602701,330,282,0.85,27,27,15,23,11,57,13,0,0,17,10,0,0
27965_COPERNICUS-S2-20170217T163331_20170217T164148_T16TEM.npy,2017-02-17 16:41:48.334000+00:00,27965,41.7208,-86.9086,540,423,0.78,7,13,1,8,11,213,21,0,0,78,10,4,4
1021366_COPERNICUS-S2-20180318T102019_20180318T102016_T33UUA.npy,2018-03-18 10:20:16.460000+00:00,1021366,54.142799,12.132865,553,0,0,-1,0,-5,-2,34,86,39,0,0,31,10,0,-16
1017671_COPERNICUS-S2-20190831T104021_20190831T104349_T32ULC.npy,2019-08-31 10:46:36.458000+00:00,1017671,51.636678,7.620603,780,0,0,31,32,21,28,15,211,17,0,0,37,10,27,14
1017671_COPERNICUS-S2-20180905T104021_20180905T104527_T32UMC.npy,2018-09-05 10:45:27.120000+00:00,1017671,51.636678,7.620603,780,0,0,27,28,19,25,8,40,9,0,0,42,10,10,13
1023682_COPERNICUS-S2-20190426T090601_20190426T090557_T35TMG.npy,2019-04-26 09:18:48+00:00,1023682,42.254053,26.134007,1593,463,0.29,23,23,9,18,7,162,8,0,0,54,10,6,13
1021312_COPERNICUS-S2-20210131T102149_20210131T102348_T32UND.npy,2021-01-31 10:26:17.743000+00:00,1021312,52.315,10.094,752,0,0,0,1,-5,-1,6,224,7,0,0,84,10,3,-3
1026316_COPERNICUS-S2-20190723T092039_20190723T092417_T34TEL.npy,2019-07-23 09:29:19.152000+00:00,1026316,40.812251,21.602701,330,0,0,23,25,15,22,13,20,17,0,0,48,10,18,11
1017452_COPERNICUS-S2-20210228T103021_20210228T103022_T31UGS.npy,2021-02-28 10:36:53.629000+00:00,1017452,50.974621,6.987969,864,104.1,0.12,11,14,6,10,6,42,7,0,0,60,10,0,3
1026316_COPERNICUS-S2-20171031T092109_20171031T092702_T34TEL.npy,2017-10-31 09:27:02.020000+00:00,1026316,40.812251,21.602701,330,292,0.88,8,8,0,5,9,38,11,0,0,33,10,2,-8
1021312_COPERNICUS-S2-20180909T102021_20180909T102205_T32UNC.npy,2018-09-09 10:22:05.090000+00:00,1021312,52.315,10.094,752,0,0,23,23,13,20,10,228,12,0,0,44,10,26,10
1029894_COPERNICUS-S2-20181116T103309_20181116T103311_T32UND.npy,2018-11-16 10:36:13.100000+00:00,1029894,52.420278,9.647508,300,255.23,0.85,9,10,4,7,12,113,15,0,0,63,10,3,2
1017671_COPERNICUS-S2-20200404T103021_20200404T103528_T32UMC.npy,2020-04-04 10:36:30.529000+00:00,1017671,51.636678,7.620603,780,0,0,9,12,5,9,6,74,7,0,0,48,10,5,-2
